action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,22776902,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '1.0'}]",CHEMBL4705924,Inhibition of MALT1 in human whole blood assessed as reduction in PMA//anti-CD28 antibody-induced IL2 level pre-incubated for 1 hrs before stimulation with PMA//anti-CD28 antibody by MSD assay,B,,,BAO_0000190,BAO_0000221,tissue-based format,COC[C@H](C)c1c(NC(=O)Nc2cnc(-n3nccn3)c(Cl)c2)cnc2cc(Cl)nn12,,,CHEMBL4699655,J Med Chem,2020,"{'bei': '12.01', 'le': '0.24', 'lle': '2.14', 'sei': '4.47'}",CHEMBL4781879,,CHEMBL4781879,5.55,0,http://www.openphacts.org/units/Nanomolar,3536601,=,1,1,=,,IC50,nM,,2800.0,CHEMBL3632452,Homo sapiens,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,9606,,,IC50,uM,UO_0000065,,2.8
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,22776903,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '1.0'}]",CHEMBL4705924,Inhibition of MALT1 in human whole blood assessed as reduction in PMA//anti-CD28 antibody-induced IL2 level pre-incubated for 1 hrs before stimulation with PMA//anti-CD28 antibody by MSD assay,B,,,BAO_0000190,BAO_0000221,tissue-based format,COC[C@@H](C)c1c(NC(=O)Nc2cnc(-n3nccn3)c(Cl)c2)cnc2cc(Cl)nn12,,,CHEMBL4699655,J Med Chem,2020,"{'bei': '12.28', 'le': '0.25', 'lle': '2.27', 'sei': '4.57'}",CHEMBL4760571,,CHEMBL4760571,5.68,0,http://www.openphacts.org/units/Nanomolar,3536602,=,1,1,=,,IC50,nM,,2100.0,CHEMBL3632452,Homo sapiens,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,9606,,,IC50,uM,UO_0000065,,2.1
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,22776904,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '1.0'}]",CHEMBL4705924,Inhibition of MALT1 in human whole blood assessed as reduction in PMA//anti-CD28 antibody-induced IL2 level pre-incubated for 1 hrs before stimulation with PMA//anti-CD28 antibody by MSD assay,B,,,BAO_0000190,BAO_0000221,tissue-based format,COCc1c(NC(=O)Nc2cnc(-n3nccn3)c(Cl)c2)cnc2cc(Cl)nn12,,,CHEMBL4699655,J Med Chem,2020,"{'bei': '12.65', 'le': '0.26', 'lle': '2.69', 'sei': '4.43'}",CHEMBL4795308,,CHEMBL4795308,5.50,0,http://www.openphacts.org/units/Nanomolar,3536603,=,1,1,=,,IC50,nM,,3200.0,CHEMBL3632452,Homo sapiens,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,9606,,,IC50,uM,UO_0000065,,3.2
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,22776905,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '1.0'}]",CHEMBL4705924,Inhibition of MALT1 in human whole blood assessed as reduction in PMA//anti-CD28 antibody-induced IL2 level pre-incubated for 1 hrs before stimulation with PMA//anti-CD28 antibody by MSD assay,B,,,BAO_0000190,BAO_0000221,tissue-based format,CO[C@H](C)c1c(NC(=O)Nc2cnc(-n3nccn3)c(Cl)c2)cnc2cc(Cl)nn12,,,CHEMBL4699655,J Med Chem,2020,"{'bei': '12.82', 'le': '0.26', 'lle': '2.38', 'sei': '4.63'}",CHEMBL4787356,,CHEMBL4787356,5.75,0,http://www.openphacts.org/units/Nanomolar,3536604,=,1,1,=,,IC50,nM,,1800.0,CHEMBL3632452,Homo sapiens,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,9606,,,IC50,uM,UO_0000065,,1.8
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,22776906,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '1.0'}]",CHEMBL4705924,Inhibition of MALT1 in human whole blood assessed as reduction in PMA//anti-CD28 antibody-induced IL2 level pre-incubated for 1 hrs before stimulation with PMA//anti-CD28 antibody by MSD assay,B,,,BAO_0000190,BAO_0000221,tissue-based format,CO[C@@H](C)c1c(NC(=O)Nc2cnc(-n3nccn3)c(Cl)c2)cnc2cc(Cl)nn12,,,CHEMBL4699655,J Med Chem,2020,"{'bei': '14.06', 'le': '0.29', 'lle': '2.94', 'sei': '5.08'}",CHEMBL4748253,,CHEMBL4748253,6.30,0,http://www.openphacts.org/units/Nanomolar,3536605,=,1,1,=,,IC50,nM,,500.0,CHEMBL3632452,Homo sapiens,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,9606,,,IC50,uM,UO_0000065,,0.5
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,22776907,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '1.0'}]",CHEMBL4705924,Inhibition of MALT1 in human whole blood assessed as reduction in PMA//anti-CD28 antibody-induced IL2 level pre-incubated for 1 hrs before stimulation with PMA//anti-CD28 antibody by MSD assay,B,,,BAO_0000190,BAO_0000221,tissue-based format,CO[C@@H](C)c1c(NC(=O)Nc2ccnc(C(F)(F)F)c2)cnc2cc(Cl)nn12,,,CHEMBL4699655,J Med Chem,2020,"{'bei': '14.70', 'le': '0.30', 'lle': '1.95', 'sei': '6.52'}",CHEMBL4746044,,CHEMBL4746044,6.10,0,http://www.openphacts.org/units/Nanomolar,3536606,=,1,1,=,,IC50,nM,,800.0,CHEMBL3632452,Homo sapiens,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,9606,,,IC50,uM,UO_0000065,,0.8
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,22777027,[],CHEMBL4705960,Inhibition of MALT1 in human OCILY3 cells by NF-kappaB reporter gene assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CO[C@@H](C)c1c(NC(=O)Nc2cnc(-n3nccn3)c(Cl)c2)cnc2cc(Cl)nn12,,,CHEMBL4699655,J Med Chem,2020,"{'bei': '16.50', 'le': '0.34', 'lle': '4.04', 'sei': '5.96'}",CHEMBL4748253,,CHEMBL4748253,7.40,0,http://www.openphacts.org/units/Nanomolar,3536605,=,1,1,=,,IC50,nM,,40.0,CHEMBL3632452,Homo sapiens,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,9606,,,IC50,uM,UO_0000065,,0.04
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,22777028,[],CHEMBL4705961,Inhibition of MALT1 in human OCILY3 cells assessed as reduction in BCL10 cleavage by MSD assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CO[C@@H](C)c1c(NC(=O)Nc2cnc(-n3nccn3)c(Cl)c2)cnc2cc(Cl)nn12,,,CHEMBL4699655,J Med Chem,2020,"{'bei': '16.78', 'le': '0.34', 'lle': '4.16', 'sei': '6.06'}",CHEMBL4748253,,CHEMBL4748253,7.52,0,http://www.openphacts.org/units/Nanomolar,3536605,=,1,1,=,,IC50,nM,,30.0,CHEMBL3632452,Homo sapiens,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,9606,,,IC50,uM,UO_0000065,,0.03
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,23188425,[],CHEMBL4818044,Inhibition of MALT1 (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,CSc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2,,,CHEMBL4814035,Bioorg Med Chem Lett,2021,"{'bei': '14.75', 'le': '0.30', 'lle': '-0.43', 'sei': '84.33'}",CHEMBL479,THIORIDAZINE,CHEMBL479,5.46,0,http://www.openphacts.org/units/Nanomolar,3605768,=,1,1,=,,IC50,nM,,3430.0,CHEMBL3632452,Homo sapiens,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,9606,,,IC50,uM,UO_0000065,,3.43
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,23188426,[],CHEMBL4818044,Inhibition of MALT1 (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,CNC(=O)c1cc(-c2ccc(Cl)cc2)n(-c2ccccc2)n1,,,CHEMBL4814035,Bioorg Med Chem Lett,2021,"{'bei': '15.09', 'le': '0.29', 'lle': '1.15', 'sei': '10.02'}",CHEMBL1401572,,CHEMBL1401572,4.70,0,http://www.openphacts.org/units/Nanomolar,3605769,=,1,1,=,,IC50,nM,,19790.0,CHEMBL3632452,Homo sapiens,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,9606,,,IC50,uM,UO_0000065,,19.79
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,23188427,[],CHEMBL4818044,Inhibition of MALT1 (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,CNC(=O)c1cc(-c2ccc(Cl)cc2)n(Cc2ccccc2)n1,,,CHEMBL4814035,Bioorg Med Chem Lett,2021,"{'bei': '14.69', 'le': '0.28', 'lle': '1.18', 'sei': '10.20'}",CHEMBL4855013,,CHEMBL4855013,4.79,0,http://www.openphacts.org/units/Nanomolar,3605770,=,1,1,=,,IC50,nM,,16330.0,CHEMBL3632452,Homo sapiens,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,9606,,,IC50,uM,UO_0000065,,16.33
,Not Determined,23188428,[],CHEMBL4818044,Inhibition of MALT1 (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,CNC(=O)c1cc(-c2ccc(Cl)cc2)n(C2CCCCC2)n1,,,CHEMBL4814035,Bioorg Med Chem Lett,2021,,CHEMBL4879169,,CHEMBL4879169,,0,,3605771,,1,0,,,IC50,,,,CHEMBL3632452,Homo sapiens,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,9606,,,IC50,,,,
,,23188429,[],CHEMBL4818044,Inhibition of MALT1 (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,CNC(=O)c1cc(-c2ccc(Cl)cc2)n(C)n1,,,CHEMBL4814035,Bioorg Med Chem Lett,2021,,CHEMBL4849377,,CHEMBL4849377,,0,http://www.openphacts.org/units/Nanomolar,3605772,>,1,1,>,,IC50,nM,,25000.0,CHEMBL3632452,Homo sapiens,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,9606,,,IC50,uM,UO_0000065,,25.0
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,23188430,[],CHEMBL4818044,Inhibition of MALT1 (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,CNC(=O)c1cc(-c2ccc(Cl)cc2)n(-c2ccc(Cl)cc2)n1,,,CHEMBL4814035,Bioorg Med Chem Lett,2021,"{'bei': '14.89', 'le': '0.31', 'lle': '0.94', 'sei': '10.99'}",CHEMBL4868040,,CHEMBL4868040,5.15,0,http://www.openphacts.org/units/Nanomolar,3605773,=,1,1,=,,IC50,nM,,7010.0,CHEMBL3632452,Homo sapiens,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,9606,,,IC50,uM,UO_0000065,,7.01
,Not Determined,23188431,[],CHEMBL4818044,Inhibition of MALT1 (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,CNC(=O)c1cc(-c2ccc(Cl)cc2)n(-c2cccc(Cl)c2)n1,,,CHEMBL4814035,Bioorg Med Chem Lett,2021,,CHEMBL4876246,,CHEMBL4876246,,0,,3605774,,1,0,,,IC50,,,,CHEMBL3632452,Homo sapiens,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,9606,,,IC50,,,,
,,23188432,[],CHEMBL4818044,Inhibition of MALT1 (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,CNC(=O)c1cc(-c2ccc(Cl)cc2)n(-c2ccccc2Cl)n1,,,CHEMBL4814035,Bioorg Med Chem Lett,2021,,CHEMBL4854452,,CHEMBL4854452,,0,http://www.openphacts.org/units/Nanomolar,3605775,>,1,1,>,,IC50,nM,,25000.0,CHEMBL3632452,Homo sapiens,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,9606,,,IC50,uM,UO_0000065,,25.0
,,23188433,[],CHEMBL4818044,Inhibition of MALT1 (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,CNC(=O)c1cc(-c2cccc(Cl)c2)n(-c2ccc(Cl)cc2)n1,,,CHEMBL4814035,Bioorg Med Chem Lett,2021,,CHEMBL4847280,,CHEMBL4847280,,0,http://www.openphacts.org/units/Nanomolar,3605776,>,1,1,>,,IC50,nM,,25000.0,CHEMBL3632452,Homo sapiens,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,9606,,,IC50,uM,UO_0000065,,25.0
,,23188434,[],CHEMBL4818044,Inhibition of MALT1 (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,CNC(=O)c1cc(-c2ccccc2Cl)n(-c2ccc(Cl)cc2)n1,,,CHEMBL4814035,Bioorg Med Chem Lett,2021,,CHEMBL4869686,,CHEMBL4869686,,0,http://www.openphacts.org/units/Nanomolar,3605777,>,1,1,>,,IC50,nM,,25000.0,CHEMBL3632452,Homo sapiens,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,9606,,,IC50,uM,UO_0000065,,25.0
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,23188435,[],CHEMBL4818044,Inhibition of MALT1 (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,CNC(=O)c1cc(-c2ccccc2)n(-c2ccc(Cl)cc2)n1,,,CHEMBL4814035,Bioorg Med Chem Lett,2021,"{'bei': '15.32', 'le': '0.30', 'lle': '1.22', 'sei': '10.18'}",CHEMBL4849824,,CHEMBL4849824,4.78,0,http://www.openphacts.org/units/Nanomolar,3605778,=,1,1,=,,IC50,nM,,16790.0,CHEMBL3632452,Homo sapiens,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,9606,,,IC50,uM,UO_0000065,,16.79
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,23188436,[],CHEMBL4818044,Inhibition of MALT1 (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,CNC(=O)c1cc(-c2ccc(OC)cc2)n(-c2ccc(Cl)cc2)n1,,,CHEMBL4814035,Bioorg Med Chem Lett,2021,"{'bei': '15.17', 'le': '0.29', 'lle': '1.62', 'sei': '9.23'}",CHEMBL4870944,,CHEMBL4870944,5.18,0,http://www.openphacts.org/units/Nanomolar,3605779,=,1,1,=,,IC50,nM,,6550.0,CHEMBL3632452,Homo sapiens,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,9606,,,IC50,uM,UO_0000065,,6.55
,,23188437,[],CHEMBL4818044,Inhibition of MALT1 (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,CNC(=O)c1cc(-c2ccc(F)cc2)n(-c2ccc(Cl)cc2)n1,,,CHEMBL4814035,Bioorg Med Chem Lett,2021,,CHEMBL4876803,,CHEMBL4876803,,0,http://www.openphacts.org/units/Nanomolar,3605780,>,1,1,>,,IC50,nM,,25000.0,CHEMBL3632452,Homo sapiens,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,9606,,,IC50,uM,UO_0000065,,25.0
,,23188438,[],CHEMBL4818044,Inhibition of MALT1 (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,CNC(=O)c1cc(-c2ccc(C(F)(F)F)cc2)n(-c2ccc(Cl)cc2)n1,,,CHEMBL4814035,Bioorg Med Chem Lett,2021,,CHEMBL4853526,,CHEMBL4853526,,0,http://www.openphacts.org/units/Nanomolar,3605781,>,1,1,>,,IC50,nM,,25000.0,CHEMBL3632452,Homo sapiens,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,9606,,,IC50,uM,UO_0000065,,25.0
,,23188439,[],CHEMBL4818044,Inhibition of MALT1 (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,CNC(=O)c1cc(-c2ccc(CO)cc2)n(-c2ccc(Cl)cc2)n1,,,CHEMBL4814035,Bioorg Med Chem Lett,2021,,CHEMBL4850538,,CHEMBL4850538,,0,http://www.openphacts.org/units/Nanomolar,3605782,>,1,1,>,,IC50,nM,,25000.0,CHEMBL3632452,Homo sapiens,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,9606,,,IC50,uM,UO_0000065,,25.0
,,23188440,[],CHEMBL4818044,Inhibition of MALT1 (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,CNC(=O)c1cc(-c2ccc(S(C)(=O)=O)cc2)n(-c2ccc(Cl)cc2)n1,,,CHEMBL4814035,Bioorg Med Chem Lett,2021,,CHEMBL4876960,,CHEMBL4876960,,0,http://www.openphacts.org/units/Nanomolar,3605783,>,1,1,>,,IC50,nM,,25000.0,CHEMBL3632452,Homo sapiens,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,9606,,,IC50,uM,UO_0000065,,25.0
,,23188441,[],CHEMBL4818044,Inhibition of MALT1 (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,CNC(=O)c1cc(-c2ccc(OC(F)(F)F)cc2)n(-c2ccc(Cl)cc2)n1,,,CHEMBL4814035,Bioorg Med Chem Lett,2021,,CHEMBL4861384,,CHEMBL4861384,,0,http://www.openphacts.org/units/Nanomolar,3605784,>,1,1,>,,IC50,nM,,25000.0,CHEMBL3632452,Homo sapiens,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,9606,,,IC50,uM,UO_0000065,,25.0
,,23188442,[],CHEMBL4818044,Inhibition of MALT1 (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,CNC(=O)c1cc(-c2ccc(C#N)cc2)n(-c2ccc(Cl)cc2)n1,,,CHEMBL4814035,Bioorg Med Chem Lett,2021,,CHEMBL4856758,,CHEMBL4856758,,0,http://www.openphacts.org/units/Nanomolar,3605785,>,1,1,>,,IC50,nM,,25000.0,CHEMBL3632452,Homo sapiens,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,9606,,,IC50,uM,UO_0000065,,25.0
,,23188443,[],CHEMBL4818044,Inhibition of MALT1 (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,CNC(=O)c1cc(-c2ccsc2)n(-c2ccc(Cl)cc2)n1,,,CHEMBL4814035,Bioorg Med Chem Lett,2021,,CHEMBL4854584,,CHEMBL4854584,,0,http://www.openphacts.org/units/Nanomolar,3605786,>,1,1,>,,IC50,nM,,25000.0,CHEMBL3632452,Homo sapiens,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,9606,,,IC50,uM,UO_0000065,,25.0
,,23188444,[],CHEMBL4818044,Inhibition of MALT1 (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,CNC(=O)c1cc(-c2ccco2)n(-c2ccc(Cl)cc2)n1,,,CHEMBL4814035,Bioorg Med Chem Lett,2021,,CHEMBL4846926,,CHEMBL4846926,,0,http://www.openphacts.org/units/Nanomolar,3605787,>,1,1,>,,IC50,nM,,25000.0,CHEMBL3632452,Homo sapiens,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,9606,,,IC50,uM,UO_0000065,,25.0
,,23188445,[],CHEMBL4818044,Inhibition of MALT1 (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,CNC(=O)c1cc(-c2ccoc2)n(-c2ccc(Cl)cc2)n1,,,CHEMBL4814035,Bioorg Med Chem Lett,2021,,CHEMBL4875801,,CHEMBL4875801,,0,http://www.openphacts.org/units/Nanomolar,3605788,>,1,1,>,,IC50,nM,,25000.0,CHEMBL3632452,Homo sapiens,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,9606,,,IC50,uM,UO_0000065,,25.0
,,23188446,[],CHEMBL4818044,Inhibition of MALT1 (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,CNC(=O)c1cc(-c2ccc(OC)nc2)n(-c2ccc(Cl)cc2)n1,,,CHEMBL4814035,Bioorg Med Chem Lett,2021,,CHEMBL4851687,,CHEMBL4851687,,0,http://www.openphacts.org/units/Nanomolar,3605789,>,1,1,>,,IC50,nM,,25000.0,CHEMBL3632452,Homo sapiens,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,9606,,,IC50,uM,UO_0000065,,25.0
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,23188447,[],CHEMBL4818044,Inhibition of MALT1 (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,CN(C)C(=O)c1cc(-c2ccc(Cl)cc2)n(-c2ccc(Cl)cc2)n1,,,CHEMBL4814035,Bioorg Med Chem Lett,2021,"{'bei': '12.97', 'le': '0.27', 'lle': '0.12', 'sei': '12.26'}",CHEMBL3972284,,CHEMBL3972284,4.67,0,http://www.openphacts.org/units/Nanomolar,3605790,=,1,1,=,,IC50,nM,,21180.0,CHEMBL3632452,Homo sapiens,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,9606,,,IC50,uM,UO_0000065,,21.18
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,23188448,[],CHEMBL4818044,Inhibition of MALT1 (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,O=C(c1cc(-c2ccc(Cl)cc2)n(-c2ccc(Cl)cc2)n1)N1CCCC1,,,CHEMBL4814035,Bioorg Med Chem Lett,2021,"{'bei': '11.91', 'le': '0.24', 'lle': '-0.48', 'sei': '12.07'}",CHEMBL4871767,,CHEMBL4871767,4.60,0,http://www.openphacts.org/units/Nanomolar,3605791,=,1,1,=,,IC50,nM,,25000.0,CHEMBL3632452,Homo sapiens,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,9606,,,IC50,uM,UO_0000065,,25.0
